"TSN","TSN_Accepted","Accepted_Found","Order","Family","Genus","Species","Subspecies","Latin_Name","Accepted_Latin_Name","Rank_Name","Common","Tree","Shrub","Herbaceous","Vine","Moss_Lichen","Graminoid","Canopy_Exclusion","Exotic","Indicator_MIDN","Indicator_APPA_N","Indicator_APPA_S","Indicator_Invasive_NETN","Deer_Browse_Indicator","Deer_Indicator_Tree_NETN","Deer_Indicator_Herb_NETN","Favorites","PLANTS_Code","Shrub_Type","Created_By","Created_Date","Updated_By","Updated_Date","Fern_Ally","ACAD_ED","MABI_ED","MIMA_ED","MORR_ED","ROVA_ED","SAGA_ED","SARA_ED","WEFA_ED","APCO_ED","BOWA_ED","COLO_ED","FRSP_ED","GEWA_ED","HOFU_ED","PETE_ED","RICH_ED","SAHI_ED","THST_ED","VAFO_ED","GETT_ED","ASIS_ED"
-9999999909,-9999999909,TRUE,"Poales","Cyperaceae","Carex",NA,NA,"Unknown Carex - 09","Unknown Carex - 09","Genus",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,30,FALSE,"CAREX_U9",NA,NA,2012-06-14 17:41:54,NA,2013-10-22 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-9999999908,-9999999908,TRUE,"Poales","Cyperaceae","Carex",NA,NA,"Unknown Carex - 08","Unknown Carex - 08","Genus",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,30,FALSE,"CAREX_U8",NA,NA,2012-06-14 17:41:54,NA,2013-10-22 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-9999999907,-9999999907,TRUE,"Poales","Cyperaceae","Carex",NA,NA,"Unknown Carex - 07","Unknown Carex - 07","Genus",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,30,FALSE,"CAREX_U7",NA,NA,2012-06-14 17:41:54,NA,2013-10-22 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-9999999906,-9999999906,TRUE,"Poales","Cyperaceae","Carex",NA,NA,"Unknown Carex - 06","Unknown Carex - 06","Genus",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,30,FALSE,"CAREX_U6",NA,NA,2012-06-14 17:41:54,NA,2013-10-22 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-9999999905,-9999999905,TRUE,"Poales","Cyperaceae","Carex",NA,NA,"Unknown Carex - 05","Unknown Carex - 05","Genus",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,30,FALSE,"CAREX_U5",NA,NA,2012-06-14 17:41:54,NA,2013-10-22 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-9999999904,-9999999904,TRUE,"Poales","Cyperaceae","Carex",NA,NA,"Unknown Carex - 04","Unknown Carex - 04","Genus",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,30,FALSE,"CAREX_U4",NA,NA,2012-06-14 17:41:54,NA,2013-10-22 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-9999999903,-9999999903,TRUE,"Poales","Cyperaceae","Carex",NA,NA,"Unknown Carex - 03","Unknown Carex - 03","Genus",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,30,FALSE,"CAREX_U3",NA,NA,2012-06-14 17:41:54,NA,2013-10-22 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-9999999902,-9999999902,TRUE,"Poales","Cyperaceae","Carex",NA,NA,"Unknown Carex - 02","Unknown Carex - 02","Genus",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,30,FALSE,"CAREX_U2",NA,NA,2012-06-14 17:41:54,NA,2013-10-22 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-9999999901,-9999999901,TRUE,"Poales","Cyperaceae","Carex",NA,NA,"Unknown Carex - 01","Unknown Carex - 01","Genus",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,30,FALSE,"CAREX_U1",NA,NA,2012-06-14 17:41:54,NA,2013-10-22 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15683,15683,TRUE,"Sphagnales","Sphagnaceae","Sphagnum",NA,NA,"Sphagnum","Sphagnum","Genus","sphagnum",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"SPHAG2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17013,17013,TRUE,"Lycopodiales","Lycopodiaceae","Lycopodium",NA,NA,"Lycopodium","Lycopodium","Genus","clubmoss",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LYCOP2",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17018,17018,TRUE,"Lycopodiales","Lycopodiaceae","Lycopodium","annotinum",NA,"Lycopodium annotinum","Lycopodium annotinum","Species","clubmoss",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LYAN2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17024,17024,TRUE,"Lycopodiales","Lycopodiaceae","Lycopodium","clavatum",NA,"Lycopodium clavatum","Lycopodium clavatum","Species","running clubmoss",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LYCL",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17025,17025,TRUE,"Lycopodiales","Lycopodiaceae","Lycopodium","complanatum",NA,"Lycopodium complanatum","Lycopodium complanatum","Species","christmas green",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LYCO3",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17027,17027,TRUE,"Lycopodiales","Lycopodiaceae","Lycopodium","dendroideum",NA,"Lycopodium dendroideum","Lycopodium dendroideum","Species","tree groundpine",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LYDE",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17028,17028,TRUE,"Lycopodiales","Lycopodiaceae","Lycopodium","digitatum",NA,"Lycopodium digitatum","Lycopodium digitatum","Species","fan clubmoss",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LYDI3",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17032,17032,TRUE,"Lycopodiales","Lycopodiaceae","Lycopodium","obscurum",NA,"Lycopodium obscurum","Lycopodium obscurum","Species","rare clubmoss",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LYOB",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17037,17037,TRUE,"Lycopodiales","Lycopodiaceae","Lycopodium","tristachyum",NA,"Lycopodium tristachyum","Lycopodium tristachyum","Species","deeproot clubmoss",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"LYTR",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17148,17148,TRUE,"Equisetales","Equisetaceae","Equisetum",NA,NA,"Equisetum","Equisetum","Genus","horsetail",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"EQUIS",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17150,17150,TRUE,"Equisetales","Equisetaceae","Equisetum","fluviatile",NA,"Equisetum fluviatile","Equisetum fluviatile","Species","water horsetail",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"EQFL",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17151,17151,TRUE,"Equisetales","Equisetaceae","Equisetum","scirpoides",NA,"Equisetum scirpoides","Equisetum scirpoides","Species","dwarf scouringrush",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"EQSC",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17152,17152,TRUE,"Equisetales","Equisetaceae","Equisetum","arvense",NA,"Equisetum arvense","Equisetum arvense","Species","field horsetail",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"EQAR",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17153,17153,TRUE,"Equisetales","Equisetaceae","Equisetum","palustre",NA,"Equisetum palustre","Equisetum palustre","Species","marsh horsetail",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"EQPA",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17154,17154,TRUE,"Equisetales","Equisetaceae","Equisetum","hyemale",NA,"Equisetum hyemale","Equisetum hyemale","Species","scouringrush horsetail",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"EQHY",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17159,17159,TRUE,"Equisetales","Equisetaceae","Equisetum","pratense",NA,"Equisetum pratense","Equisetum pratense","Species","meadow horsetail",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"EQPR",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17161,17161,TRUE,"Equisetales","Equisetaceae","Equisetum","sylvaticum",NA,"Equisetum sylvaticum","Equisetum sylvaticum","Species","woodland horsetail",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"EQSY",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17170,17170,TRUE,"Ophioglossales","Ophioglossaceae","Botrychium",NA,NA,"Botrychium","Botrychium","Genus","grape fern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"BOTRY",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17171,17171,TRUE,"Ophioglossales","Ophioglossaceae","Botrychium","dissectum",NA,"Botrychium dissectum","Botrychium dissectum","Species","cut-leaf grape fern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"BODI2",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17173,17173,TRUE,"Ophioglossales","Ophioglossaceae","Botrychium","virginianum",NA,"Botrychium virginianum","Botrychium virginianum","Species","rattlesnake fern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"BOVI",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17184,17184,TRUE,"Ophioglossales","Ophioglossaceae","Botrychium","matricariifolium",NA,"Botrychium matricariifolium","Botrychium matricariifolium","Species","matricary grapefern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"BOMA2",NA,NA,2011-10-18 08:22:36,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2011-10-18 08:22:36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17218,17218,TRUE,"Osmundales","Osmundaceae","Osmunda","regalis",NA,"Osmunda regalis","Osmunda regalis","Species","royal fern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"OSRE",NA,NA,2012-06-14 17:41:54,NA,2013-10-21 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17220,17220,TRUE,"Osmundales","Osmundaceae","Osmunda","claytoniana",NA,"Osmunda claytoniana","Osmunda claytoniana","Species","interrupted fern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"OSCL2",NA,NA,2012-06-14 17:41:54,NA,2013-10-21 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17224,17224,TRUE,"Polypodiales","Dennstaedtiaceae","Pteridium","aquilinum",NA,"Pteridium aquilinum","Pteridium aquilinum","Species","brackenfern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"PTAQ",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17228,17228,TRUE,"Polypodiales","Polypodiaceae","Polypodium",NA,NA,"Polypodium","Polypodium","Genus","polypody",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"POLYP",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17242,17242,TRUE,"Polypodiales","Polypodiaceae","Polypodium","virginianum",NA,"Polypodium virginianum","Polypodium virginianum","Species","rock polypody",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"POVI7",NA,NA,2012-06-14 18:51:57,NA,2012-06-14 18:51:57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17251,17251,TRUE,"Polypodiales","Thelypteridaceae","Thelypteris","palustris",NA,"Thelypteris palustris","Thelypteris palustris","Species","eastern marsh fern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"THPA",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17261,17261,TRUE,"Polypodiales","Thelypteridaceae","Thelypteris","noveboracensis",NA,"Thelypteris noveboracensis","Thelypteris noveboracensis","Species","New York fern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,3,TRUE,"THNO",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17272,17272,TRUE,"Polypodiales","Thelypteridaceae","Thelypteris","simulata",NA,"Thelypteris simulata","Thelypteris simulata","Species","bog fern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"THSI2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17311,17311,TRUE,"Polypodiales","Pteridaceae","Adiantum","pedatum",NA,"Adiantum pedatum","Adiantum pedatum","Species","northern maidenhair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"ADPE",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17333,17333,TRUE,"Polypodiales","Aspleniaceae","Asplenium",NA,NA,"Asplenium","Asplenium","Genus","spleenwort",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"ASPLE",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17355,17355,TRUE,"Polypodiales","Aspleniaceae","Asplenium","platyneuron",NA,"Asplenium platyneuron","Asplenium platyneuron","Species","ebony spleenwort",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"ASPL",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17359,17359,TRUE,"Polypodiales","Aspleniaceae","Asplenium","rhizophyllum",NA,"Asplenium rhizophyllum","Asplenium rhizophyllum","Species","walking fern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"ASRH2",NA,NA,2012-06-14 17:41:54,NA,2012-06-14 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17364,17364,TRUE,"Polypodiales","Aspleniaceae","Asplenium","trichomanes",NA,"Asplenium trichomanes","Asplenium trichomanes","Species","maidenhair spleenwort",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"ASTR2",NA,"{85C1E403-008D-4605-B678-10F278B8E16E}",2017-06-23 08:41:32,NA,2017-06-23 08:41:32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17413,17413,TRUE,"Polypodiales","Woodsiaceae","Athyrium","filix-femina",NA,"Athyrium filix-femina","Athyrium filix-femina","Species","common ladyfern",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"ATFI",NA,NA,2012-06-14 17:41:54,NA,2013-10-21 17:41:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
